project_id,plotid,interpreter,comment,is_example,is_complete,is_wetland,uncertainty
Austria,1361,131,,0,1,0,0
Austria,1362,131,,0,1,0,0
Austria,1363,131,,0,1,0,0
Austria,1364,131,,0,1,0,0
Austria,1365,131,,0,1,0,0
Austria,1366,131,,0,1,0,0
Austria,1367,131,,0,1,0,0
Austria,1368,131,,0,1,0,0
Austria,1369,131,,0,1,0,0
Austria,1370,131,,0,1,0,0
Austria,1371,131,,0,1,0,0
Austria,1372,131,,0,1,0,0
Austria,1373,131,,0,1,0,0
Austria,1374,131,sehr lÌÄå_ckiger Bestand auf 1700 m,0,1,0,0
Austria,1375,131,,0,1,0,0
Austria,1376,131,,0,1,0,0
Austria,1377,131,,0,1,0,0
Austria,1378,131,,0,1,0,0
Austria,1379,131,,0,1,0,0
Austria,1380,131,,0,1,0,0
Austria,1381,131,,0,1,0,0
Austria,1382,131,,0,1,0,0
Austria,1383,131,,0,1,0,0
Austria,1384,131,,0,1,0,0
Austria,1385,131,,0,1,0,0
Austria,1386,131,,0,1,0,0
Austria,1387,131,,0,1,0,0
Austria,1388,131,,0,1,0,0
Austria,1389,131,,0,1,0,0
Austria,1390,131,,0,1,0,0
Austria,1391,131,,0,1,0,0
Austria,1392,131,,0,1,0,0
Austria,1393,131,,0,1,0,0
Austria,1394,131,,0,1,0,0
Austria,1395,131,,0,1,0,0
Austria,1396,131,,0,1,0,0
Austria,1397,131,,0,1,0,0
Austria,1398,131,,0,1,0,0
Austria,1399,131,,0,1,0,0
Austria,1400,131,,0,1,0,0
Austria,1401,131,,0,1,0,0
Austria,1402,131,,0,1,0,0
Austria,1403,131,,0,1,0,0
Austria,1404,131,,0,1,0,0
Austria,1405,131,,0,1,0,0
Austria,1406,131,,0,1,0,0
Austria,1407,131,,0,1,0,0
Austria,1408,131,,0,1,0,0
Austria,1409,131,,0,1,0,0
Austria,1410,131,,0,1,0,0
Austria,1411,131,,0,1,0,0
Austria,1412,131,,0,1,0,0
Austria,1413,131,,0,1,0,0
Austria,1414,131,,0,1,0,0
Austria,1415,131,,0,1,0,0
Austria,1416,131,,0,1,0,0
Austria,1417,131,,0,1,0,0
Austria,1418,131,,0,1,0,0
Austria,1419,131,,0,1,0,0
Austria,1420,131,,0,1,0,0
Austria,1421,131,,0,1,0,0
Austria,1422,131,,0,1,0,0
Austria,1423,131,,0,1,0,0
Austria,1424,131,,0,1,0,0
Austria,1425,131,,0,1,0,0
Austria,1426,131,,0,1,0,0
Austria,1427,131,,0,1,0,0
Austria,1428,131,,0,1,0,0
Austria,1429,131,,0,1,0,0
Austria,1430,131,ForststraÌÄüenbau 2008,0,1,0,0
Austria,1431,131,,0,1,0,0
Austria,1432,131,,0,1,0,0
Austria,1433,131,,0,1,0,0
Austria,1434,131,,0,1,0,0
Austria,1435,131,,0,1,0,0
Austria,1436,131,,0,1,0,0
Austria,1437,131,,0,1,0,0
Austria,1438,131,,0,1,0,0
Austria,1439,131,,0,1,0,0
Austria,1440,131,,0,1,0,0
Austria,1441,131,,0,1,0,0
Austria,1442,131,,0,1,0,0
Austria,1443,131,,0,1,0,0
Austria,1444,131,,0,1,0,0
Austria,1445,131,,0,1,0,0
Austria,1446,131,,0,1,0,0
Austria,1447,131,,0,1,0,0
Austria,1448,131,,0,1,0,0
Austria,1449,131,,0,1,0,0
Austria,1450,131,,0,1,0,0
Austria,1451,131,,0,1,0,0
Austria,1452,131,,0,1,0,0
Austria,1453,131,,0,1,0,0
Austria,1454,131,,0,1,0,0
Austria,1455,131,,0,1,0,0
Austria,1456,131,,0,1,0,0
Austria,1457,131,,0,1,0,0
Austria,1458,131,,0,1,0,0
Austria,1459,131,,0,1,0,0
Austria,1460,131,,0,1,0,0
Austria,1461,131,,0,1,0,0
Austria,1462,131,Nutzung am Saum,0,1,0,0
Austria,1463,131,,0,1,0,0
Austria,1464,131,,0,1,0,0
Austria,1465,131,,0,1,0,0
Austria,1466,131,,0,1,0,0
Austria,1467,131,,0,1,0,0
Austria,1468,131,,0,1,0,0
Austria,1469,131,,0,1,0,0
Austria,1470,131,,0,1,0,0
Austria,1471,131,,0,1,0,0
Austria,1472,131,Waldrand,0,1,0,0
Austria,1473,131,,0,1,0,0
Austria,1474,131,,0,1,0,0
Austria,1475,131,lÌÄå_ckiger Bestand,0,1,0,0
Austria,1476,131,,0,1,0,0
Austria,1477,131,,0,1,0,0
Austria,1478,131,,0,1,0,0
Austria,1479,131,,0,1,0,0
Austria,1480,131,,0,1,0,0
Austria,1481,131,,0,1,0,0
Austria,1482,131,,0,1,0,0
Austria,1483,131,,0,1,0,0
Austria,1484,131,BorkenkÌÄå_fer,0,1,0,0
Austria,1485,131,,0,1,0,0
Austria,1486,131,,0,1,0,0
Austria,1487,131,,0,1,0,0
Austria,1488,131,,0,1,0,0
Austria,1489,131,,0,1,0,0
Austria,1490,131,,0,1,0,0
Austria,1491,131,,0,1,0,0
Austria,1492,131,,0,1,0,0
Austria,1493,131,Waldrand und sehr lÌÄå_ckiger Bestand,0,1,0,0
Austria,1494,131,,0,1,0,0
Austria,1495,131,,0,1,0,0
Austria,1496,131,,0,1,0,0
Austria,1497,131,,0,1,0,0
Austria,1498,131,Waldrand und sehr lÌÄå_ckig,0,1,0,0
Austria,1499,131,,0,1,0,0
Austria,1500,131,,0,1,0,0
Austria,1501,131,,0,1,0,0
Austria,1502,131,Waldrand,0,1,0,0
Austria,1503,131,,0,1,0,0
Austria,1504,131,,0,1,0,0
Austria,1505,131,,0,1,0,0
Austria,1506,131,,0,1,0,0
Austria,1507,131,,0,1,0,0
Austria,1508,131,,0,1,0,0
Austria,1509,131,,0,1,0,0
Austria,1510,131,,0,1,0,0
Austria,1511,131,,0,1,0,0
Austria,1512,131,,0,1,0,0
Austria,1513,131,,0,1,0,0
Austria,1514,131,,0,1,0,0
Austria,1515,131,,0,1,0,0
Austria,1516,131,"Waldrand",0,1,0,0
Austria,1517,131,Felswand,0,1,0,0
Austria,1518,131,,0,1,0,0
Austria,1519,131,,0,1,0,0
Austria,1520,131,,0,1,0,0
Austria,1521,131,,0,1,0,0
Austria,1522,131,,0,1,0,0
Austria,1523,131,,0,1,0,0
Austria,1524,131,,0,1,0,0
Austria,1525,131,,0,1,0,0
Austria,1526,131,,0,1,0,0
Austria,1527,131,,0,1,0,0
Austria,1528,131,,0,1,0,0
Austria,1529,131,,0,1,0,0
Austria,1530,131,,0,1,0,0
Austria,1531,131,,0,1,0,0
Austria,1532,131,,0,1,0,0
Austria,1533,131,,0,1,0,0
Austria,1534,131,,0,1,0,0
Austria,1535,131,,0,1,0,0
Austria,1536,131,,0,1,0,0
Austria,1537,131,,0,1,0,0
Austria,1538,131,lÌÄå_ckiger Bestand,0,1,0,0
Austria,1539,131,,0,1,0,0
Austria,1540,131,,0,1,0,0
Austria,1541,131,,0,1,0,0
Austria,1542,131,,0,1,0,0
Austria,1543,131,,0,1,0,0
Austria,1544,131,,0,1,0,0
Austria,1545,131,,0,1,0,0
Austria,1546,131,,0,1,0,0
Austria,1547,131,,0,1,0,0
Austria,1548,131,,0,1,0,0
Austria,1549,131,,0,1,0,0
Austria,1550,131,,0,1,0,0
Austria,1551,131,,0,1,0,0
Austria,1552,131,lÌÄå_ckiger Bestand,0,1,0,0
Austria,1553,131,,0,1,0,0
Austria,1554,131,,0,1,0,0
Austria,1555,131,,0,1,0,0
Austria,1556,131,sehr lÌÄå_ckiger Bestand,0,1,0,0
Austria,1557,131,,0,1,0,0
Austria,1558,131,,0,1,0,0
Austria,1559,131,,0,1,0,0
Austria,1560,131,Waldrand,0,1,0,0
Austria,1561,131,,0,1,0,0
Austria,1562,131,,0,1,0,0
Austria,1563,131,,0,1,0,0
Austria,1564,131,,0,1,0,0
Austria,1565,131,,0,1,0,0
Austria,1566,131,,0,1,0,0
Austria,1567,131,,0,1,0,0
Austria,1568,131,,0,1,0,0
Austria,1569,131,,0,1,0,0
Austria,1570,131,,0,1,0,0
Austria,1571,131,,0,1,0,0
Austria,1572,131,,0,1,0,0
Austria,1573,131,,0,1,0,0
Austria,1574,131,,0,1,0,0
Austria,1575,131,,0,1,0,0
Austria,1576,131,,0,1,0,0
Austria,1577,131,,0,1,0,0
Austria,1578,131,,0,1,0,0
Austria,1579,131,,0,1,0,0
Austria,1580,131,,0,1,0,0
Austria,1581,131,,0,1,0,0
Austria,1582,131,,0,1,0,0
Austria,1583,131,,0,1,0,0
Austria,1584,131,,0,1,0,0
Austria,1585,131,,0,1,0,0
Austria,1586,131,,0,1,0,0
Austria,1587,131,,0,1,0,0
Austria,1588,131,,0,1,0,0
Austria,1589,131,,0,1,0,0
Austria,1590,131,,0,1,0,0
Austria,1591,131,,0,1,0,0
Austria,1592,131,,0,1,0,0
Austria,1593,131,,0,1,0,0
Austria,1594,131,,0,1,0,0
Austria,1595,131,,0,1,0,0
Austria,1596,131,,0,1,0,0
Austria,1597,131,,0,1,0,0
Austria,1598,131,,0,1,0,0
Austria,1599,131,,0,1,0,0
Austria,1600,131,,0,1,0,0
Austria,1601,131,,0,1,0,0
Austria,1602,131,,0,1,0,0
Austria,1603,131,,0,1,0,0
Austria,1604,131,,0,1,0,0
Austria,1605,131,,0,1,0,0
Austria,1606,131,Latschen,0,1,0,0
Austria,1607,131,,0,1,0,0
Austria,1608,131,,0,1,0,0
Austria,1609,131,,0,1,0,0
Austria,1610,131,,0,1,0,0
Austria,1611,131,,0,1,0,0
Austria,1612,131,,0,1,0,0
Austria,1613,131,,0,1,0,0
Austria,1614,131,,0,1,0,0
Austria,1615,131,,0,1,0,0
Austria,1616,131,,0,1,0,0
Austria,1617,131,,0,1,0,0
Austria,1618,131,,0,1,0,0
Austria,1619,131,,0,1,0,0
Austria,1620,131,,0,1,0,0
Austria,1621,131,,0,1,0,0
Austria,1622,131,Bachbett,0,1,0,0
Austria,1623,131,,0,1,0,0
Austria,1624,131,StraÌÄüenbau 2009,0,1,0,0
Austria,1625,131,,0,1,0,0
Austria,1626,131,,0,1,0,0
Austria,1627,131,,0,1,0,0
Austria,1628,131,,0,1,0,0
Austria,1629,131,,0,1,0,0
Austria,1630,131,,0,1,0,0
Austria,1631,131,,0,1,0,0
Austria,1632,131,,0,1,0,0
Austria,1633,131,,0,1,0,0
Austria,1634,131,,0,1,0,0
Austria,1635,131,,0,1,0,0
Austria,1636,131,,0,1,0,0
Austria,1637,131,,0,1,0,0
Austria,1638,131,,0,1,0,0
Austria,1639,131,,0,1,0,0
Austria,1640,131,,0,1,0,0
Austria,1641,131,,0,1,0,0
Austria,1642,131,,0,1,0,0
Austria,1643,131,,0,1,0,0
Austria,1644,131,,0,1,0,0
Austria,1645,131,,0,1,0,0
Austria,1646,131,,0,1,0,0
Austria,1647,131,,0,1,0,0
Austria,1648,131,Latschen mit wenigen LÌÄå_rchen,0,1,0,0
Austria,1649,131,,0,1,0,0
Austria,1650,131,,0,1,0,0
Austria,1651,131,,0,1,0,0
Austria,1652,131,,0,1,0,0
Austria,1653,131,,0,1,0,0
Austria,1654,131,,0,1,0,0
Austria,1655,131,Durchforstung im Satellitenbild sichtbar,0,1,0,0
Austria,1656,131,,0,1,0,0
Austria,1657,131,,0,1,0,0
Austria,1658,131,,0,1,0,0
Austria,1659,131,sehr lÌÄå_ckiger LÌÄå_rchenbestand,0,1,0,0
Austria,1660,131,,0,1,0,0
Austria,1661,131,lÌÄå_ckiger Bestad auf 1800 m,0,1,0,0
Austria,1662,131,,0,1,0,0
Austria,1663,131,,0,1,0,0
Austria,1664,131,,0,1,0,0
Austria,1665,131,,0,1,0,0
Austria,1666,131,,0,1,0,0
Austria,1667,131,,0,1,0,0
Austria,1668,131,,0,1,0,0
Austria,1669,131,,0,1,0,0
Austria,1670,131,,0,1,0,0
Austria,1671,131,,0,1,0,0
Austria,1672,131,,0,1,0,0
Austria,1673,131,Waldrand,0,1,0,0
Austria,1674,131,,0,1,0,0
Austria,1675,131,,0,1,0,0
Austria,1676,131,,0,1,0,0
Austria,1677,131,,0,1,0,0
Austria,1678,131,,0,1,0,0
Austria,1679,131,,0,1,0,0
Austria,1680,131,,0,1,0,0
Austria,1681,131,,0,1,0,0
Austria,1682,131,,0,1,0,0
Austria,1683,131,,0,1,0,0
Austria,1684,131,,0,1,0,0
Austria,1685,131,,0,1,0,0
Austria,1686,131,,0,1,0,0
Austria,1687,131,,0,1,0,0
Austria,1688,131,,0,1,0,0
Austria,1689,131,,0,1,0,0
Austria,1690,131,,0,1,0,0
Austria,1691,131,,0,1,0,0
Austria,1692,131,,0,1,0,0
Austria,1693,131,,0,1,0,0
Austria,1694,131,,0,1,0,0
Austria,1695,131,,0,1,0,0
Austria,1696,131,,0,1,0,0
Austria,1697,131,,0,1,0,0
Austria,1698,131,,0,1,0,0
Austria,1699,131,,0,1,0,0
Austria,1700,131,,0,1,0,0
Austria,1701,131,lÌÄå_ckiger Bestand auf 2000m,0,1,0,0
Austria,1702,131,,0,1,0,0
Austria,1703,131,,0,1,0,0
Austria,1704,131,,0,1,0,0
Austria,1705,131,,0,1,0,0
Austria,1706,131,,0,1,0,0
Austria,1707,131,,0,1,0,0
Austria,1708,131,,0,1,0,0
Austria,1709,131,,0,1,0,0
Austria,1710,131,,0,1,0,0
Austria,1711,131,Laubholz und Wladrand,0,1,0,0
Austria,1712,131,,0,1,0,0
Austria,1713,131,,0,1,0,0
Austria,1714,131,,0,1,0,0
Austria,1715,131,,0,1,0,0
Austria,1716,131,,0,1,0,0
Austria,1717,131,,0,1,0,0
Austria,1718,131,,0,1,0,0
Austria,1719,131,,0,1,0,0
Austria,1720,131,,0,1,0,0
Austria,1721,131,,0,1,0,0
Austria,1722,131,,0,1,0,0
Austria,1723,131,,0,1,0,0
Austria,1724,131,,0,1,0,0
Austria,1725,131,,0,1,0,0
Austria,1726,131,,0,1,0,0
Austria,1727,131,Wladrand eines FeldgehÌÄå¦lzes,0,1,0,0
Austria,1728,131,,0,1,0,0
Austria,1729,131,,0,1,0,0
Austria,1730,131,,0,1,0,0
Austria,1731,131,,0,1,0,0
Austria,1732,131,Schneebruch,0,1,0,0
Austria,1733,131,,0,1,0,0
Austria,1734,131,,0,1,0,0
Austria,1735,131,,0,1,0,0
Austria,1736,131,,0,1,0,0
Austria,1737,131,,0,1,0,0
Austria,1738,131,,0,1,0,0
Austria,1739,131,,0,1,0,0
Austria,1740,131,,0,1,0,0
Austria,1741,131,,0,1,0,0
Austria,1742,131,,0,1,0,0
Austria,1743,131,,0,1,0,0
Austria,1744,131,,0,1,0,0
Austria,1745,131,,0,1,0,0
Austria,1746,131,,0,1,0,0
Austria,1747,131,,0,1,0,0
Austria,1748,131,,0,1,0,0
Austria,1749,131,,0,1,0,0
Austria,1750,131,,0,1,0,0
Austria,1751,131,,0,1,0,0
Austria,1752,131,,0,1,0,0
Austria,1753,131,,0,1,0,0
Austria,1754,131,,0,1,0,0
Austria,1755,131,,0,1,0,0
Austria,1756,131,,0,1,0,0
Austria,1757,131,,0,1,0,0
Austria,1758,131,,0,1,0,0
Austria,1759,131,,0,1,0,0
Austria,1760,131,,0,1,0,0
Austria,1761,131,,0,1,0,0
Austria,1762,131,,0,1,0,0
Austria,1763,131,,0,1,0,0
Austria,1764,131,EINZELWÌÄÒRFE,0,1,0,0
Austria,1765,131,,0,1,0,0
Austria,1766,131,,0,1,0,0
Austria,1767,131,,0,1,0,0
Austria,1768,131,,0,1,0,0
Austria,1769,131,,0,1,0,0
Austria,1770,131,,0,1,0,0
Austria,1771,131,,0,1,0,0
Austria,1772,131,,0,1,0,0
Austria,1773,131,,0,1,0,0
Austria,1774,131,,0,1,0,0
Austria,1775,131,,0,1,0,0
Austria,1776,131,,0,1,0,0
Austria,1777,131,,0,1,0,0
Austria,1778,131,,0,1,0,0
Austria,1779,131,,0,1,0,0
Austria,1780,131,,0,1,0,0
Austria,1781,131,,0,1,0,0
Austria,1782,131,,0,1,0,0
Austria,1783,131,,0,1,0,0
Austria,1784,131,,0,1,0,0
Austria,1785,131,,0,1,0,0
Austria,1786,131,,0,1,0,0
Austria,1787,131,,0,1,0,0
Austria,1788,131,,0,1,0,0
Austria,1789,131,,0,1,0,0
Austria,1790,131,,0,1,0,0
Austria,1791,131,,0,1,0,0
Austria,1792,131,,0,1,0,0
Austria,1793,131,,0,1,0,0
Austria,1794,131,,0,1,0,0
Austria,1795,131,,0,1,0,0
Austria,1796,131,,0,1,0,0
Austria,1797,131,,0,1,0,0
Austria,1798,131,,0,1,0,0
Austria,1799,131,,0,1,0,0
Austria,1800,131,,0,1,0,0
Austria,1801,131,,0,1,0,0
Austria,1802,131,,0,1,0,0
Austria,1803,131,evtl lawine?,0,1,0,0
Austria,1804,131,,0,1,0,0
Austria,1805,131,,0,1,0,0
Austria,1806,131,,0,1,0,0
Austria,1807,131,,0,1,0,0
Austria,1808,131,breite StraÌÄüe durch Pixel,0,1,0,0
Austria,1809,131,,0,1,0,0
Austria,1810,131,,0,1,0,0
Austria,1811,131,,0,1,0,0
Austria,1812,131,,0,1,0,0
Austria,1813,131,,0,1,0,0
Austria,1814,131,,0,1,0,0
Austria,1815,131,,0,1,0,0
Austria,1816,131,,0,1,0,0
Austria,1817,131,,0,1,0,0
Austria,1818,131,,0,1,0,0
Austria,1819,131,,0,1,0,0
Austria,1820,131,,0,1,0,0
Austria,1821,131,,0,1,0,0
Austria,1822,131,,0,1,0,0
Austria,1823,131,,0,1,0,0
Austria,1824,131,,0,1,0,0
Austria,1825,131,,0,1,0,0
Austria,1826,131,,0,1,0,0
Austria,1827,131,,0,1,0,0
Austria,1828,131,,0,1,0,0
Austria,1829,131,,0,1,0,0
Austria,1830,131,,0,1,0,0
Austria,1831,131,lÌÄå_ckiger felsiger Bestand,0,1,0,0
Austria,1832,131,,0,1,0,0
Austria,1833,131,,0,1,0,0
Austria,1834,131,,0,1,0,0
Austria,1835,131,90 felswand,0,1,0,0
Austria,1836,131,,0,1,0,0
Austria,1837,131,,0,1,0,0
Austria,1838,131,,0,1,0,0
Austria,1839,131,,0,1,0,0
Austria,1840,131,,0,1,0,0
Austria,1841,131,,0,1,0,0
Austria,1842,131,,0,1,0,0
Austria,1843,131,,0,1,0,0
Austria,1844,131,sehr lÌÄå_ckiger Bestand,0,1,0,0
Austria,1845,131,,0,1,0,0
Austria,1846,131,,0,1,0,0
Austria,1847,131,,0,1,0,0
Austria,1848,131,,0,1,0,0
Austria,1849,131,,0,1,0,0
Austria,1850,131,,0,1,0,0
Austria,1851,131,,0,1,0,0
Austria,1852,131,,0,1,0,0
Austria,1853,131,,0,1,0,0
Austria,1854,131,,0,1,0,0
Austria,1855,131,,0,1,0,0
Austria,1856,131,,0,1,0,0
Austria,1857,131,,0,1,0,0
Austria,1858,131,,0,1,0,0
Austria,1859,131,,0,1,0,0
Austria,1860,131,,0,1,0,0
Austria,1861,131,,0,1,0,0
Austria,1862,131,,0,1,0,0
Austria,1863,131,,0,1,0,0
Austria,1864,131,,0,1,0,0
Austria,1865,131,,0,1,0,0
Austria,1866,131,Waldrand,0,1,0,0
Austria,1867,131,,0,1,0,0
Austria,1868,131,,0,1,0,0
Austria,1869,131,,0,1,0,0
Austria,1870,131,,0,1,0,0
Austria,1871,131,,0,1,0,0
Austria,1872,131,StraÌÄüenbau 1995,0,1,0,0
Austria,1873,131,,0,1,0,0
Austria,1874,131,2005 StÌÄå¦cke in Satellitenbild erkennbar,0,1,0,0
Austria,1875,131,,0,1,0,0
Austria,1876,131,,0,1,0,0
Austria,1877,131,,0,1,0,0
Austria,1878,131,,0,1,0,0
Austria,1879,131,,0,1,0,0
Austria,1880,131,,0,1,0,0
Austria,1881,131,,0,1,0,0
Austria,1882,131,,0,1,0,0
Austria,1883,131,,0,1,0,0
Austria,1884,131,,0,1,0,0
Austria,1885,131,,0,1,0,0
Austria,1886,131,,0,1,0,0
Austria,1887,131,,0,1,0,0
Austria,1888,131,,0,1,0,0
Austria,1889,131,GroÌÄüteil des Pixels ist Wasser,0,1,0,0
Austria,1890,131,,0,1,0,0
Austria,1891,131,,0,1,0,0
Austria,1892,131,,0,1,0,0
Austria,1893,131,,0,1,0,0
Austria,1894,131,,0,1,0,0
Austria,1895,131,,0,1,0,0
Austria,1896,131,,0,1,0,0
Austria,1897,131,Waldrand,0,1,0,0
Austria,1898,131,,0,1,0,0
Austria,1899,131,,0,1,0,0
Austria,1900,131,,0,1,0,0
Austria,1901,131,Waldrand ,0,1,0,0
Austria,1902,131,,0,1,0,0
Austria,1903,131,,0,1,0,0
Austria,1904,131,,0,1,0,0
Austria,1905,131,,0,1,0,0
Austria,1906,131,,0,1,0,0
Austria,1907,131,,0,1,0,0
Austria,1908,131,,0,1,0,0
Austria,1909,131,Waldrand,0,1,0,0
Austria,1910,131,Vermutlich StraÌÄüenbau,0,1,0,0
Austria,1911,131,,0,1,0,0
Austria,1912,131,,0,1,0,0
Austria,1913,131,,0,1,0,0
Austria,1914,131,,0,1,0,0
Austria,1915,131,,0,1,0,0
Austria,1916,131,,0,1,0,0
Austria,1917,131,,0,1,0,0
Austria,1918,131,,0,1,0,0
Austria,1919,131,,0,1,0,0
Austria,1920,131,,0,1,0,0
Austria,1921,131,,0,1,0,0
Austria,1922,131,,0,1,0,0
Austria,1923,131,,0,1,0,0
Austria,1924,131,,0,1,0,0
Austria,1925,131,,0,1,0,0
Austria,1926,131,,0,1,0,0
Austria,1927,131,,0,1,0,0
Austria,1928,131,,0,1,0,0
Austria,1929,131,,0,1,0,0
Austria,1930,131,lÌÄå_ckiger Bestand auf 1850 m,0,1,0,0
Austria,1931,131,,0,1,0,0
Austria,1932,131,,0,1,0,0
Austria,1933,131,,0,1,0,0
Austria,1934,131,,0,1,0,0
Austria,1935,131,,0,1,0,0
Austria,1936,131,,0,1,0,0
Austria,1937,131,,0,1,0,0
Austria,1938,131,,0,1,0,0
Austria,1939,131,,0,1,0,0
Austria,1940,131,,0,1,0,0
Austria,1941,131,,0,1,0,0
Austria,1942,131,,0,1,0,0
Austria,1943,131,,0,1,0,0
Austria,1944,131,,0,1,0,0
Austria,1945,131,,0,1,0,0
Austria,1946,131,,0,1,0,0
Austria,1947,131,,0,1,0,0
Austria,1948,131,,0,1,0,0
Austria,1949,131,,0,1,0,0
Austria,1950,131,,0,1,0,0
Austria,1951,131,,0,1,0,0
Austria,1952,131,,0,1,0,0
Austria,1953,131,,0,1,0,0
Austria,1954,131,,0,1,0,0
Austria,1955,131,,0,1,0,0
Austria,1956,131,,0,1,0,0
Austria,1957,131,,0,1,0,0
Austria,1958,131,,0,1,0,0
Austria,1959,131,,0,1,0,0
Austria,1960,131,,0,1,0,0
Austria,1961,131,,0,1,0,0
Austria,1962,131,,0,1,0,0
Austria,1963,131,,0,1,0,0
Austria,1964,131,,0,1,0,0
Austria,1965,131,,0,1,0,0
Austria,1966,131,,0,1,0,0
Austria,1967,131,Gesteinsabbau zw. 1994 und 2001,0,1,0,0
Austria,1968,131,,0,1,0,0
Austria,1969,131,,0,1,0,0
Austria,1970,131,,0,1,0,0
Austria,1971,131,,0,1,0,0
Austria,1972,131,,0,1,0,0
Austria,1973,131,,0,1,0,0
Austria,1974,131,,0,1,0,0
Austria,1975,131,Waldrand,0,1,0,0
Austria,1976,131,,0,1,0,0
Austria,1977,131,,0,1,0,0
Austria,1978,131,,0,1,0,0
Austria,1979,131,StraÌÄüenbau 1983,0,1,0,0
Austria,1980,131,,0,1,0,0
Austria,1981,131,,0,1,0,0
Austria,1982,131,,0,1,0,0
Austria,1983,131,,0,1,0,0
Austria,1984,131,,0,1,0,0
Austria,1985,131,,0,1,0,0
Austria,1986,131,,0,1,0,0
Austria,1987,131,,0,1,0,0
Austria,1988,131,,0,1,0,0
Austria,1989,131,,0,1,0,0
Austria,1990,131,,0,1,0,0
Austria,1991,131,,0,1,0,0
Austria,1992,131,,0,1,0,0
Austria,1993,131,,0,1,0,0
Austria,1994,131,,0,1,0,0
Austria,1995,131,,0,1,0,0
Austria,1996,131,,0,1,0,0
Austria,1997,131,,0,1,0,0
Austria,1998,131,,0,1,0,0
Austria,1999,131,,0,1,0,0
Austria,2000,131,,0,1,0,0
Austria,2001,131,,0,1,0,0
Austria,2002,131,,0,1,0,0
Austria,2003,131,,0,1,0,0
Austria,2004,131,,0,1,0,0
Austria,2005,131,,0,1,0,0
Austria,2006,131,Waldrand,0,1,0,0
Austria,2007,131,,0,1,0,0
Austria,2008,131,,0,1,0,0
Austria,2009,131,,0,1,0,0
Austria,2010,131,Waldrand,0,1,0,0
Austria,2011,131,,0,1,0,0
Austria,2012,131,,0,1,0,0
Austria,2013,131,,0,1,0,0
Austria,2014,131,,0,1,0,0
Austria,2015,131,,0,1,0,0
Austria,2016,131,ForststraÌÄüenbau1996,0,1,0,0
Austria,2017,131,,0,1,0,0
Austria,2018,131,,0,1,0,0
Austria,2019,131,,0,1,0,0
Austria,2020,131,,0,1,0,0
Austria,2021,131,,0,1,0,0
Austria,2022,131,,0,1,0,0
Austria,2023,131,,0,1,0,0
Austria,2024,131,,0,1,0,0
Austria,2025,131,,0,1,0,0
Austria,2026,131,,0,1,0,0
Austria,2027,131,,0,1,0,0
Austria,2028,131,Waldrand,0,1,0,0
Austria,2029,131,,0,1,0,0
Austria,2030,131,,0,1,0,0
Austria,2031,131,,0,1,0,0
Austria,2032,131,,0,1,0,0
Austria,2033,131,,0,1,0,0
Austria,2034,131,LÌÄå_cke in sehr lichtem Bestand auf 1880 m,0,1,0,0
Austria,2035,131,,0,1,0,0
Austria,2036,131,,0,1,0,0
Austria,2037,131,,0,1,0,0
Austria,2038,131,,0,1,0,0
Austria,2039,131,,0,1,0,0
Austria,2040,131,,0,1,0,0
Austria,2041,131,,0,1,0,0
Austria,2042,131,,0,1,0,0
Austria,2043,131,,0,1,0,0
Austria,2044,131,,0,1,0,0
Austria,2045,131,,0,1,0,0
Austria,2046,131,,0,1,0,0
Austria,2047,131,,0,1,0,0
Austria,2048,131,,0,1,0,0
Austria,2049,131,,0,1,0,0
Austria,2050,131,,0,1,0,0
Austria,2051,131,,0,1,0,0
Austria,2052,131,,0,1,0,0
Austria,2053,131,,0,1,0,0
Austria,2054,131,,0,1,0,0
Austria,2055,131,,0,1,0,0
Austria,2056,131,,0,1,0,0
Austria,2057,131,,0,1,0,0
Austria,2058,131,,0,1,0,0
Austria,2059,131,,0,1,0,0
Austria,2060,131,,0,1,0,0
Austria,2061,131,,0,1,0,0
Austria,2062,131,,0,1,0,0
Austria,2063,131,,0,1,0,0
Austria,2064,131,,0,1,0,0
Austria,2065,131,,0,1,0,0
Austria,2066,131,,0,1,0,0
Austria,2067,131,,0,1,0,0
Austria,2068,131,,0,1,0,0
Austria,2069,131,Vermutlich StraÌÄüenbau und Kahlschlag,0,1,0,0
Austria,2070,131,,0,1,0,0
Austria,2071,131,,0,1,0,0
Austria,2072,131,,0,1,0,0
Austria,2073,131,Pixel liegt in Lawinengang,0,1,0,0
Austria,2074,131,,0,1,0,0
Austria,2075,131,,0,1,0,0
Austria,2076,131,,0,1,0,0
Austria,2077,131,,0,1,0,0
Austria,2078,131,,0,1,0,0
Austria,2079,131,,0,1,0,0
Austria,2080,131,,0,1,0,0
Austria,2081,131,Waldrand,0,1,0,0
Austria,2082,131,,0,1,0,0
Austria,2083,131,,0,1,0,0
Austria,2084,131,,0,1,0,0
Austria,2085,131,,0,1,0,0
Austria,2086,131,,0,1,0,0
Austria,2087,131,,0,1,0,0
Austria,2088,131,,0,1,0,0
Austria,2089,131,,0,1,0,0
Austria,2090,131,,0,1,0,0
Austria,2091,131,,0,1,0,0
Austria,2092,131,,0,1,0,0
Austria,2093,131,,0,1,0,0
Austria,2094,131,,0,1,0,0
Austria,2095,131,,0,1,0,0
Austria,2096,131,,0,1,0,0
